id,memberId,orderNo,orderType,totalNum,num,repayStatus,repayType,isOverdue,repayDate,payDate,payAmt,overdueNum,initTotalAmt,initPrincipal,initFee,initAdvanceFee,totalAmt,principal,fee,overdue,latefee,advanceFee,poundage,remainTotalAmt,remainPrincipal,remainFee,remainOverdue,remainLatefee,remainAdvanceFee,waiverFee,waiverAdvanceFee,waiverOverdue,waiverLatefee,waiverPoundage,loanDiscountfee,dayLoanDiscount,payLoanDiscountfee,repayDiscountfee,refundTotalAmt,isFree,discountParty,rotateStatus,deleted,crtTime,uptTime,interestStatus,deferredFlag,UPDATE_DAY
3414888,103470775,TQYJK2018052884L2i04w41,1,1,1,2,3,0,28JUN2018,17JUN2018:12:54:17,61860,0,61860,60000,1860,0,61860,60000,1200,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:11:17:29,17JUN2018:12:54:17,0,,20181102
3415677,104019856,TQYJK20180528738trFj2an,1,1,1,2,1,0,28JUN2018,28JUN2018:19:31:33,154418,0,154418,150000,4418,0,154418,150000,4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:12:30:46,28JUN2018:19:31:33,0,,20181102
3416209,10036483,TQYJK201805286UuO6vP0rv,1,3,1,2,4,0,28JUN2018,29JUN2018:20:49:23,76318,1,76185,70000,6185,0,76318,70000,6185,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:13:18:32,29JUN2018:20:49:23,0,,20181102
3416477,104145143,TQYJK20180528K467wXbqSr,1,3,1,2,1,0,28JUN2018,28JUN2018:20:05:42,24249,0,24249,22884,1365,0,24249,22884,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:13:47:58,28JUN2018:20:05:42,0,,20181102
3417092,101250711,TQYJK20180528S7T1kUf0Ut,1,3,1,2,3,0,28JUN2018,07JUN2018:09:15:03,33338,0,34388,32838,1550,0,33338,32838,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:14:52:26,07JUN2018:09:15:03,0,,20181102
3417214,104226990,TQYJK20180528dC1OIg13CO,1,3,1,2,1,0,28JUN2018,28JUN2018:17:11:18,20622,0,20785,19615,1170,0,20785,19615,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,163,0,0,0,0,1,0,28MAY2018:15:04:11,28JUN2018:17:11:18,0,,20181102
3417302,101725718,TQYJK20180528360LKu797N,1,1,1,2,1,0,28JUN2018,28JUN2018:15:25:21,102945,0,102945,100000,2945,0,102945,100000,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:15:09:21,28JUN2018:15:25:21,0,,20181102
3418498,101648899,TQYJK2018052850kR6DZZUZ,1,1,1,2,1,0,28JUN2018,28JUN2018:15:27:02,72062,0,72062,70000,2062,0,72062,70000,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:17:26:26,28JUN2018:15:27:02,0,,20181102
3420054,102702019,TQYJK201805285AeUo9Od6T,1,1,1,2,1,0,28JUN2018,28JUN2018:16:13:28,92651,0,92651,90000,2651,0,92651,90000,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:21:30:22,28JUN2018:16:13:28,0,,20181102
3420213,100242148,TQYJK20180528N516J6Y68y,1,6,1,2,1,0,28JUN2018,28JUN2018:16:15:41,98058,0,98058,83333,14725,0,98058,83333,14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:22:09:59,28JUN2018:16:15:41,0,,20181102
3420266,101277218,TQYJK201805287c0734Zj21,1,1,1,2,4,0,28JUN2018,01JUL2018:12:26:23,72461,3,72062,70000,2062,0,72461,70000,2062,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28MAY2018:22:21:08,01JUL2018:12:26:23,0,,20181102
3420533,100013858,TQYJK20180529Pi4a6025O9,1,6,1,2,1,0,28JUN2018,28JUN2018:12:02:07,186003,0,186166,166666,19500,0,186166,166666,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,163,0,0,0,0,1,0,29MAY2018:00:36:41,28JUN2018:12:02:07,0,,20181102
3421121,102617154,TQYJK20180529yp467A36Z8,1,6,1,2,1,0,28JUN2018,28JUN2018:15:32:23,62453,0,62453,53333,9120,0,62453,53333,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAY2018:09:04:54,28JUN2018:15:32:23,0,,20181102
3421226,100516995,TQYJK20180529Y57d049j3z,1,1,1,2,1,0,28JUN2018,28JUN2018:17:50:33,154275,0,154275,150000,4275,0,154275,150000,4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAY2018:09:19:10,28JUN2018:17:50:33,0,,20181102
3422269,100400485,TQYJK20180529J774HwD9xf,1,1,1,2,1,0,28JUN2018,28JUN2018:11:53:27,82280,0,82280,80000,2280,0,82280,80000,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAY2018:11:24:00,28JUN2018:11:53:27,0,,20181102
3426163,10115002,TQYJK2018053007q38a4703,1,1,1,2,1,0,28JUN2018,28JUN2018:15:11:55,102755,0,102755,100000,2755,0,102755,100000,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:01:37:12,28JUN2018:15:11:55,0,,20181102
3426436,100548853,TQYJK20180530dh3FDCYz7i,1,1,1,2,1,0,28JUN2018,28JUN2018:18:38:11,51378,0,51378,50000,1378,0,51378,50000,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:07:23:09,28JUN2018:18:38:11,0,,20181102
3426512,105136912,TQYJK20180530529K8mt45h,1,1,1,2,4,0,28JUN2018,02JUL2018:09:13:17,51758,4,51378,50000,1378,0,51758,50000,1378,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:07:44:04,02JUL2018:09:13:17,0,,20181102
3427567,102314813,TQYJK20180530M43R12947o,1,1,1,2,4,0,28JUN2018,01JUL2018:16:29:26,61995,3,61653,60000,1653,0,61995,60000,1653,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:11:01:26,01JUL2018:16:29:26,0,,20181102
3429870,103141637,TQYJK201805301I512kz9t2,1,1,1,2,4,0,28JUN2018,30JUN2018:13:06:43,237211,2,236337,230000,6337,0,237211,230000,6337,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:17:43:06,30JUN2018:13:06:43,0,,20181102
3430045,10471981,TQYJK20180530006317851Q,1,6,1,2,1,0,28JUN2018,28JUN2018:11:49:46,62149,0,62149,53333,8816,0,62149,53333,8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:18:31:57,28JUN2018:11:49:46,0,,20181102
3430236,104920584,TQYJK201805309N362l2l90,1,1,1,2,3,0,28JUN2018,02JUN2018:19:08:48,150428,0,154133,150000,4133,0,150428,150000,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:19:17:58,02JUN2018:19:08:48,0,,20181102
3432022,101384295,TQYJK2018053108hxvF1dXO,1,3,1,2,4,0,28JUN2018,29JUN2018:15:33:19,108170,1,107980,100000,7980,0,108170,100000,7980,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:09:34:07,29JUN2018:15:33:19,0,,20181102
3432623,104766191,TQYJK20180531IZKio78Env,1,1,1,2,4,0,28JUN2018,04JUL2018:10:06:01,93420,6,92394,90000,2394,0,93420,90000,2394,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:11:09:29,04JUL2018:10:06:01,0,,20181102
3432631,100531459,TQYJK20180531e05Pjqm82K,1,1,1,2,1,0,28JUN2018,28JUN2018:18:00:20,102660,0,102660,100000,2660,0,102660,100000,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:11:13:01,28JUN2018:18:00:20,0,,20181102
3433470,103096344,TQYJK201805319Odv109437,1,1,1,2,1,0,28JUN2018,28JUN2018:11:58:35,51330,0,51330,50000,1330,0,51330,50000,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:13:53:55,28JUN2018:11:58:35,0,,20181102
3434148,104121732,TQYJK20180531956l9m5Ot2,1,1,1,2,1,0,28JUN2018,28JUN2018:11:51:26,61092,0,61092,60000,1092,0,61092,60000,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:15:50:49,28JUN2018:11:51:26,0,,20181102
3434522,104244677,TQYJK20180531FmejzWE6d9,1,1,1,2,1,0,28JUN2018,28JUN2018:11:16:21,133458,0,133458,130000,3458,0,133458,130000,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:16:51:17,28JUN2018:11:16:21,0,,20181102
2575725,103800257,TQYJK20171229123264l6n8,1,12,6,2,1,0,29JUN2018,29JUN2018:15:16:14,47135,0,47135,41175,5960,0,47135,41175,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29DEC2017:12:11:49,29JUN2018:15:16:14,0,,20181102
2576863,102468110,TQYJK20171229697S98z76F,1,12,6,2,2,0,29JUN2018,29JUN2018:10:30:36,47135,0,47135,41175,5960,0,47135,41175,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29DEC2017:15:09:06,29JUN2018:10:30:36,0,,20181102
3076667,104699973,TQYJK20180329797U3d973U,1,3,3,2,1,0,29JUN2018,29JUN2018:12:03:19,34642,0,34642,33979,663,0,34642,33979,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:00:58:16,29JUN2018:12:03:19,0,,20181102
3078920,104928550,TQYJK20180329e26U3c9r6r,1,12,3,2,3,0,29JUN2018,26JUN2018:20:00:02,180824,0,183360,157150,26210,0,180824,157150,23674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:11:50:05,26JUN2018:20:00:02,0,,20181102
3078977,104928550,TQYJK2018032956mF70Y9HI,1,12,3,2,3,0,29JUN2018,20JUN2018:16:25:02,87875,0,91680,78575,13105,0,87875,78575,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:11:55:05,20JUN2018:16:25:02,0,,20181102
3079580,102892215,TQYJK20180329DIR0jgJ7eg,1,6,3,2,1,0,29JUN2018,29JUN2018:10:20:45,53467,0,53467,49492,3975,0,53467,49492,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:13:09:55,29JUN2018:10:20:45,0,,20181102
3080643,101324426,TQYJK20180329S5Safx6L07,1,3,3,2,2,0,29JUN2018,29JUN2018:10:19:20,24250,0,24250,23786,464,0,24250,23786,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:14:59:02,29JUN2018:10:19:20,0,,20181102
3083069,10081778,TQYJK20180329z1kVC9c18v,1,3,3,2,1,0,29JUN2018,29JUN2018:11:03:14,51962,0,51962,50968,994,0,51962,50968,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:18:20:33,29JUN2018:11:03:14,0,,20181102
3083465,103337070,TQYJK201803298zdK1vlgms,1,3,3,2,2,0,29JUN2018,29JUN2018:10:08:37,69284,0,69284,67959,1325,0,69284,67959,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:19:47:18,29JUN2018:10:08:37,0,,20181102
3084246,103119732,TQYJK201803292001hrL66G,1,3,3,2,3,0,29JUN2018,30MAY2018:09:04:00,59533,0,58890,57764,1126,0,59533,57764,36,0,0,0,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAR2018:22:48:32,30MAY2018:09:04:00,0,,20181102
3264449,104226990,TQYJK201804295f00nACS60,1,3,2,2,2,0,29JUN2018,29JUN2018:10:11:24,20785,0,20785,19997,788,0,20785,19997,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29APR2018:16:05:57,29JUN2018:10:11:24,0,,20181102
3264838,10081778,TQYJK20180429E30W7q512R,1,3,2,2,1,0,29JUN2018,29JUN2018:11:05:14,20785,0,20785,19997,788,0,20785,19997,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29APR2018:17:44:56,29JUN2018:11:05:14,0,,20181102
3265504,100994943,TQYJK20180429JI4W32Yzj8,1,3,2,2,1,0,29JUN2018,29JUN2018:15:35:10,62355,0,62355,59992,2363,0,62355,59992,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29APR2018:21:04:16,29JUN2018:15:35:10,0,,20181102
3420720,10022676,TQYJK201805293G8s27780S,1,3,1,2,2,0,29JUN2018,29JUN2018:10:23:37,173209,0,173209,163459,9750,0,173209,163459,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAY2018:06:51:43,29JUN2018:10:23:37,0,,20181102
3420856,101482059,TQYJK20180529O29BIF6k52,1,3,1,2,1,0,29JUN2018,29JUN2018:17:16:48,76049,0,76212,71922,4290,0,76212,71922,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,163,0,0,0,0,1,0,29MAY2018:08:08:23,29JUN2018:17:16:48,0,,20181102
3421474,102229449,TQYJK20180529914C18I4tj,1,3,1,2,3,0,29JUN2018,19JUN2018:18:09:17,20785,0,20785,19615,1170,0,20785,19615,793,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAY2018:09:47:30,19JUN2018:18:09:17,0,,20181102
3421507,101442284,TQYJK2018052992IF46b33g,1,3,1,2,2,0,29JUN2018,29JUN2018:10:21:38,17164,0,17321,16346,975,0,17321,16346,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,157,0,0,0,0,1,0,29MAY2018:09:53:07,29JUN2018:10:21:38,0,,20181102
3421904,10081778,TQYJK20180529xN63U1kD54,1,3,1,2,1,0,29JUN2018,29JUN2018:11:12:37,34642,0,34642,32692,1950,0,34642,32692,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAY2018:10:41:29,29JUN2018:11:12:37,0,,20181102
3422823,101726538,TQYJK20180529XPo7acR89Z,1,3,1,2,4,0,29JUN2018,02JUL2018:09:40:45,20845,3,20785,19615,1170,0,20845,19615,1170,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29MAY2018:12:50:12,02JUL2018:09:40:45,0,,20181102
2579606,101680106,TQYJK20171230E6zAyK2n0M,1,6,6,2,3,0,30JUN2018,30JAN2018:06:57:33,73826,0,73073,71675,1398,0,73826,71675,0,0,0,0,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30DEC2017:10:41:01,30JAN2018:06:57:33,0,,20181102
2583343,102517742,TQYJK201712312Mg8NG65B8,1,6,6,2,3,0,30JUN2018,22MAR2018:11:00:21,52217,0,51685,50696,989,0,52217,50696,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31DEC2017:12:22:18,22MAR2018:11:00:21,0,,20181102
2583410,104283532,TQYJK20171231T2F4YT2326,1,6,6,2,4,0,30JUN2018,02JUL2018:10:56:42,46431,2,46340,45454,886,0,46431,45454,857,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31DEC2017:12:46:18,02JUL2018:10:56:42,0,,20181102
2730527,101680106,TQYJK201801301uCx9j9dBI,1,12,5,2,3,0,30JUN2018,25MAR2018:09:28:17,29120,0,32994,28271,4723,0,29120,28271,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:06:58:29,25MAR2018:09:28:17,0,,20181102
2731638,10213504,TQYJK20180130DC2BadQ597,1,6,5,2,1,0,30JUN2018,30JUN2018:11:31:01,89112,0,89112,85736,3376,0,89112,85736,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:11:29:13,30JUN2018:11:31:01,0,,20181102
2736271,101396963,TQYJK20180130ETDJ9w1gX2,1,12,5,2,2,0,30JUN2018,30JUN2018:09:55:29,47135,0,47135,40387,6748,0,47135,40387,6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30JAN2018:23:48:00,30JUN2018:09:55:29,0,,20181102
2737429,101880737,TQYJK201801319Pj71C26A5,1,6,5,2,3,0,30JUN2018,12JUN2018:12:21:31,50185,0,49903,48012,1891,0,50185,48012,732,0,0,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31JAN2018:10:35:38,12JUN2018:12:21:31,0,,20181102
3084708,104283532,TQYJK201803306u762q6q25,1,3,3,2,4,0,30JUN2018,02JUL2018:10:58:39,34710,2,34642,33979,663,0,34710,33979,663,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAR2018:07:03:58,02JUL2018:10:58:39,0,,20181102
3089328,101812242,TQYJK20180330m4S3614375,1,3,3,2,3,0,30JUN2018,24JUN2018:10:14:59,63960,0,62356,61163,1193,0,63960,61163,962,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAR2018:15:58:32,24JUN2018:10:14:59,0,,20181102
3093123,103617946,TQYJK201803302GoH922497,1,12,3,2,1,0,30JUN2018,30JUN2018:15:30:35,37708,0,37708,31086,6622,0,37708,31086,6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAR2018:20:53:25,30JUN2018:15:30:35,0,,20181102
3093136,103617946,TQYJK201803309s8535dsy9,1,3,3,2,1,0,30JUN2018,30JUN2018:20:44:05,27714,0,27714,27184,530,0,27714,27184,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAR2018:20:56:42,30JUN2018:20:44:05,0,,20181102
3093816,104617164,TQYJK20180330CFO89Kxd74,1,3,3,2,4,0,30JUN2018,01JUL2018:10:07:54,31206,1,31176,30580,596,0,31206,30580,596,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAR2018:23:36:16,01JUL2018:10:07:54,0,,20181102
3094031,10082503,TQYJK2018033104515MO925,1,3,3,2,4,0,30JUN2018,01JUL2018:10:16:06,138614,1,138566,135916,2650,0,138614,135916,2565,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAR2018:01:13:42,01JUL2018:10:16:06,0,,20181102
3094925,102476351,TQYJK20180331642690fZ3D,1,3,3,2,4,0,30JUN2018,03JUL2018:16:58:07,52080,3,51962,50968,994,0,52080,50968,962,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAR2018:09:37:54,03JUL2018:16:58:07,0,,20181102
3096081,101880737,TQYJK20180331Z5oa9i2466,1,3,3,2,3,0,30JUN2018,23APR2018:19:25:35,24500,0,24250,23786,464,0,24500,23786,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAR2018:12:27:10,23APR2018:19:25:35,0,,20181102
3097169,10007120,TQYJK2018033179KQ4msuo8,1,3,3,2,3,0,30JUN2018,23JUN2018:19:57:13,24844,0,24250,23786,464,0,24844,23786,344,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAR2018:15:15:24,23JUN2018:19:57:13,0,,20181102
3097648,104989017,TQYJK20180331D77d4P0050,1,12,3,2,2,0,30JUN2018,30JUN2018:10:15:04,45635,0,45840,39495,6345,0,45635,39495,6140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAR2018:16:30:05,30JUN2018:10:15:04,0,,20181102
3098345,103691581,TQYJK201803317b3d7P7053,1,3,3,2,3,0,30JUN2018,03JUN2018:19:48:38,35064,0,34642,33979,663,0,35064,33979,65,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAR2018:18:43:08,03JUN2018:19:48:38,0,,20181102
3266123,105059806,TQYJK201804306Wn02844L3,1,3,2,2,2,0,30JUN2018,30JUN2018:09:59:37,27713,0,27713,26663,1050,0,27713,26663,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:01:18:12,30JUN2018:09:59:37,0,,20181102
3267004,102887870,TQYJK20180430Y8pu971R3G,1,6,2,2,2,0,30JUN2018,30JUN2018:09:55:10,53467,0,53467,48546,4921,0,53467,48546,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:10:04:02,30JUN2018:09:55:10,0,,20181102
3267103,103297434,TQYJK201804300ujo78Je4x,1,3,2,2,1,0,30JUN2018,30JUN2018:15:32:05,51963,0,51963,49994,1969,0,51963,49994,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:10:15:10,30JUN2018:15:32:05,0,,20181102
3267371,102468110,TQYJK20180430xS02Kz4309,1,3,2,2,2,0,30JUN2018,30JUN2018:10:07:17,51963,0,51963,49994,1969,0,51963,49994,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:11:07:14,30JUN2018:10:07:17,0,,20181102
3267747,101812242,TQYJK20180430d68e804Ejp,1,3,2,2,1,0,30JUN2018,30JUN2018:11:17:01,38106,0,38106,36662,1444,0,38106,36662,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:12:09:03,30JUN2018:11:17:01,0,,20181102
3268003,101442284,TQYJK20180430q2996c7q42,1,3,2,2,2,0,30JUN2018,30JUN2018:10:00:18,31178,0,31178,29997,1181,0,31178,29997,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:13:03:43,30JUN2018:10:00:18,0,,20181102
3268134,10211148,TQYJK20180430vQ3R4Vs60i,1,3,2,2,3,0,30JUN2018,09MAY2018:10:10:03,665946,0,686766,665946,20820,0,665946,665946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:13:35:53,09MAY2018:10:10:03,0,,20181102
3269990,105019419,TQYJK20180430122q5594Fk,1,3,2,2,2,0,30JUN2018,30JUN2018:09:58:45,17321,0,17321,16665,656,0,17321,16665,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30APR2018:19:42:45,30JUN2018:09:58:45,0,,20181102
3426730,103119732,TQYJK20180530054x2x3mdc,1,3,1,2,3,0,30JUN2018,05JUN2018:21:04:15,93533,0,93533,88268,5265,0,93533,88268,1019,0,0,0,4246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30MAY2018:09:04:43,05JUN2018:21:04:15,0,,20181102
3428769,10501116,TQYJK201805300s2T3H3600,1,12,1,2,1,0,30JUN2018,30JUN2018:15:16:44,46810,0,47135,37385,9750,0,47135,37385,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,10,325,0,0,0,0,1,0,30MAY2018:14:39:21,30JUN2018:15:16:44,0,,20181102
3433449,101880737,TQYJK20180531wf7O1021Oz,1,3,1,2,3,0,30JUN2018,12JUN2018:12:22:05,17321,0,17321,16346,975,0,17321,16346,390,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:13:51:33,12JUN2018:12:22:05,0,,20181102
3434285,105059806,TQYJK20180531Og5u18e932,1,3,1,2,2,0,30JUN2018,30JUN2018:10:26:18,24249,0,24249,22884,1365,0,24249,22884,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:16:22:08,30JUN2018:10:26:18,0,,20181102
3435306,102229449,TQYJK201805319T02M3F903,1,3,1,2,1,0,30JUN2018,30JUN2018:15:18:54,65819,0,65819,62114,3705,0,65819,62114,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31MAY2018:19:34:36,30JUN2018:15:18:54,0,,20181102
3435753,104416665,TQYJK20180531wiF498OG21,1,6,1,2,5,0,30JUN2018,01JUL2018:08:53:05,88962,1,89112,79362,9750,0,89190,79362,9750,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,7,228,0,0,0,0,1,0,31MAY2018:21:01:41,01JUL2018:08:53:05,0,,20181102
2742185,104634521,TQYJK20180201n1U6I57978,1,6,5,2,1,0,01JUL2018,01JUL2018:12:27:07,51685,0,51685,49727,1958,0,51685,49727,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01FEB2018:08:19:10,01JUL2018:12:27:07,0,,20181102
2885928,103119732,TQYJK201803013l169xr9o2,1,6,4,2,3,0,01JUL2018,30MAY2018:09:00:35,38113,0,39209,37002,2207,0,38113,37002,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01MAR2018:07:38:53,30MAY2018:09:00:35,0,,20181102
2886822,103617946,TQYJK20180301062x2xDdQ5,1,6,4,2,3,0,01JUL2018,30MAR2018:20:51:31,39846,0,40992,38685,2307,0,39846,38685,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01MAR2018:10:07:51,30MAR2018:20:51:31,0,,20181102
2888580,10014833,TQYJK20180301V8209FGg8Q,1,12,4,2,4,0,01JUL2018,15OCT2018:11:03:42,47403,106,42421,35653,6768,0,47403,35653,6768,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01MAR2018:11:33:13,15OCT2018:11:03:42,0,,20181102
2892325,104958908,TQYJK20180301d5Oy85L5jp,1,6,4,2,3,0,01JUL2018,13MAR2018:13:58:08,51971,0,53467,50457,3010,0,51971,50457,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01MAR2018:16:09:32,13MAR2018:13:58:08,0,,20181102
