id,memberId,orderNo,bizOrderNo,loanAmount,loanDate,isFree,freeNum,interestType,feeRate,rateType,totalNum,payNum,nextRepayDate,overdueNum,orderStatus,isOverdue,cancelFlag,channelType,acctTempId,logicTime,parentOrderNo,orderType,totalPayAmt,serviceFee,totalInitFee,totalAmt,totalPrincipal,totalFee,totalOverdue,totalLatefee,totalAdvanceFee,totalRepayPoundage,totalRepayDiscountfee,totalLoanDiscountfee,totalDayLoanDiscountfee,totalPayLoanDiscountfee,loanDiscountfeeType,loanDiscountfeeAmt,loanDiscountfeeRate,remainTotalAmt,remainTotalPrincipal,remainTotalFee,remainTotalOverdue,remainTotalLatefee,refundDate,refundTotalAmt,waiverTotalAmt,deleted,crtTime,uptTime,deferredFlag,loanTerm,loanTermUnit,UPDATE_DAY
2623897,100372324,TQYJK2018100685kvw8W4A0,,300000,06OCT2018,0,0,1,0.0950,3,3,0,06NOV2018,0,1,0,0,C001,420002,06OCT2018:14:41:01,,1,0,0,17480,307695,300000,7695,0,0,0,0,0,713,15,713,9,50000,0.0950,307695,300000,7695,0,0,,0,0,0,06OCT2018:14:41:01,02NOV2018:00:02:28,0,3,3,20181102
2623915,1046564,TQYJK20181006wAS06W4GdO,,100000,06OCT2018,0,0,1,0.0950,3,1,0,06NOV2018,0,1,0,0,C001,420002,06OCT2018:14:47:48,,1,0,0,2945,102565,100000,2565,0,0,0,0,0,0,0,0,0,0,0.0000,102565,100000,2565,0,0,,0,0,0,06OCT2018:14:47:48,02NOV2018:00:02:28,0,1,3,20181102
2623972,100901991,TQYJK20181006B5SS60rKGs,,220000,06OCT2018,0,0,2,0.0650,3,3,0,06NOV2018,0,1,0,0,C002,420003,06OCT2018:15:06:41,,1,0,0,8636,223736,220000,3736,0,0,0,0,0,0,0,0,0,0,0.0000,223736,220000,3736,0,0,,0,0,0,06OCT2018:15:06:41,02NOV2018:00:02:28,0,3,3,20181102
2624076,102709164,TQYJK20181006i9w32097KI,,150000,06OCT2018,0,0,1,0.0650,3,1,0,06NOV2018,0,1,0,0,C001,420002,06OCT2018:15:24:30,,1,0,0,3023,152633,150000,2633,0,0,0,0,0,0,0,0,0,0,0.0000,152633,150000,2633,0,0,,0,0,0,06OCT2018:15:24:30,02NOV2018:00:02:28,0,1,3,20181102
2624502,102469221,TQYJK201810062qRVKwlJ3L,,120000,06OCT2018,0,0,1,0.0950,3,1,0,06NOV2018,0,1,0,0,C001,420002,06OCT2018:17:14:42,,1,0,0,3534,123078,120000,3078,0,0,0,0,0,0,0,0,0,0,0.0000,123078,120000,3078,0,0,,0,0,0,06OCT2018:17:14:42,02NOV2018:00:02:26,0,1,3,20181102
2624968,101277764,TQYJK201810069e4d9I45o9,,120000,06OCT2018,0,0,2,0.0650,3,1,0,06NOV2018,0,1,0,0,C002,420003,06OCT2018:19:05:01,,1,0,0,2340,122038,120000,2038,0,0,0,0,0,0,0,0,0,0,0.0000,122038,120000,2038,0,0,,0,0,0,06OCT2018:19:05:01,02NOV2018:00:02:28,0,1,3,20181102
2625013,100501649,TQYJK201810062vT73q69nN,,140000,06OCT2018,0,0,1,0.0950,3,1,0,06NOV2018,0,1,0,0,C001,420002,06OCT2018:19:24:40,,1,0,0,4123,143591,140000,3591,0,0,0,0,0,0,0,0,0,0,0.0000,143591,140000,3591,0,0,,0,0,0,06OCT2018:19:24:40,02NOV2018:00:02:28,0,1,3,20181102
2625060,101954339,TQYJK201810066l15dDt9V3,,220000,06OCT2018,0,0,1,0.0950,3,3,0,06NOV2018,0,1,0,0,C001,420002,06OCT2018:19:49:22,,1,0,0,12819,225643,220000,5643,0,0,0,0,0,0,0,0,0,0,0.0000,225643,220000,5643,0,0,,0,0,0,06OCT2018:19:49:22,02NOV2018:00:02:28,0,3,3,20181102
2625074,104674770,TQYJK20181006p4I8I3oJqn,,80000,06OCT2018,0,0,2,0.0650,3,1,1,06NOV2018,0,2,0,0,C002,420003,21OCT2018:10:33:21,,1,81560,0,1560,81560,80000,755,0,0,0,805,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,06OCT2018:19:56:04,21OCT2018:00:03:00,0,1,3,20181102
2629052,100087267,TQYJK20181007L1e0Q45cE0,,300000,07OCT2018,0,0,2,0.0500,3,12,0,07NOV2018,0,5,0,0,C006,420005,07OCT2018:07:25:00,,1,0,0,30483,300000,300000,0,0,0,0,0,0,0,0,0,0,0,0.0000,300000,300000,0,0,0,,0,0,0,07OCT2018:07:23:49,07OCT2018:07:25:00,0,12,3,20181102
2629129,1048999,TQYJK2018100756tn085p98,,180000,07OCT2018,0,0,1,0.0950,3,3,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:08:01:55,,1,0,0,10488,184446,180000,4446,0,0,0,0,0,0,0,0,0,0,0.0000,184446,180000,4446,0,0,,0,0,0,07OCT2018:08:01:55,02NOV2018:00:02:30,0,3,3,20181102
2629180,103602437,TQYJK2018100785kkb26620,,50000,07OCT2018,0,0,2,0.0650,3,1,1,07NOV2018,0,2,0,0,C002,420003,09OCT2018:13:11:10,,1,50975,0,975,50975,50000,63,0,0,0,912,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,07OCT2018:08:16:08,09OCT2018:00:03:49,0,1,3,20181102
2629233,105124299,TQYJK20181007r8b1z79610,,680000,07OCT2018,0,0,2,0.0500,3,6,0,07NOV2018,0,5,0,0,C006,420005,07OCT2018:08:30:02,,1,0,0,36724,680000,680000,0,0,0,0,0,0,0,0,0,0,0,0.0000,680000,680000,0,0,0,,0,0,0,07OCT2018:08:28:17,07OCT2018:08:30:02,0,6,3,20181102
2629257,104985986,TQYJK20181007M2J0r09W2p,,200000,07OCT2018,0,0,2,0.0650,3,3,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:08:35:30,,1,0,0,7850,203271,200000,3271,0,0,0,0,0,0,0,0,0,0,0.0000,203271,200000,3271,0,0,,0,0,0,07OCT2018:08:35:30,02NOV2018:00:02:30,0,3,3,20181102
2629263,104587392,TQYJK201810074P6Y9x6p0Z,,120000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:08:37:28,,1,0,0,3534,122964,120000,2964,0,0,0,0,0,0,0,0,0,0,0.0000,122964,120000,2964,0,0,,0,0,0,07OCT2018:08:37:28,02NOV2018:00:02:30,0,1,3,20181102
2629370,102089780,TQYJK2018100750O4Ext6IN,,100000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:09:03:14,,1,0,0,2945,102470,100000,2470,0,0,0,0,0,0,0,0,0,0,0.0000,102470,100000,2470,0,0,,0,0,0,07OCT2018:09:03:14,02NOV2018:00:02:31,0,1,3,20181102
2629503,100935820,TQYJK20181007Tc006c2KH6,,140000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:09:27:29,,1,0,0,4123,143458,140000,3458,0,0,0,0,0,475,10,475,9,50000,0.0950,143458,140000,3458,0,0,,0,0,0,07OCT2018:09:27:29,02NOV2018:00:02:31,0,1,3,20181102
2629683,101877847,TQYJK20181007W4A3M1F5qF,,100000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:10:06:36,,1,0,0,2945,102470,100000,2470,0,0,0,0,0,0,0,0,0,0,0.0000,102470,100000,2470,0,0,,0,0,0,07OCT2018:10:06:36,02NOV2018:00:02:29,0,1,3,20181102
2629725,101277218,TQYJK20181007a420dSN46h,,150000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:10:17:28,,1,0,0,4418,153705,150000,3705,0,0,0,0,0,0,0,0,0,0,0.0000,153705,150000,3705,0,0,,0,0,0,07OCT2018:10:17:28,02NOV2018:00:02:29,0,1,3,20181102
2629788,101424343,TQYJK20181007Zow929o80K,,120000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:10:28:17,,1,0,0,3534,122964,120000,2964,0,0,0,0,0,0,0,0,0,0,0.0000,122964,120000,2964,0,0,,0,0,0,07OCT2018:10:28:17,02NOV2018:00:02:29,0,1,3,20181102
2629831,100087267,TQYJK20181007Bf15h0cna7,,800000,07OCT2018,0,0,2,0.0500,3,12,0,07NOV2018,0,5,0,0,C006,420005,07OCT2018:10:40:07,,1,0,0,81286,800000,800000,0,0,0,0,0,0,0,0,0,0,0,0.0000,800000,800000,0,0,0,,0,0,0,07OCT2018:10:34:40,07OCT2018:10:40:07,0,12,3,20181102
2629888,104989017,TQYJK201810070249x81JZ0,,630000,07OCT2018,0,0,2,0.0500,3,12,0,07NOV2018,0,5,0,0,C006,420005,07OCT2018:10:50:04,,1,0,0,64010,630000,630000,0,0,0,0,0,0,0,0,0,0,0,0.0000,630000,630000,0,0,0,,0,0,0,07OCT2018:10:44:45,07OCT2018:10:50:04,0,12,3,20181102
2629957,102887870,TQYJK20181007py90owe987,,260000,07OCT2018,0,0,2,0.0650,3,6,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:10:58:41,,1,0,0,18030,264252,260000,4252,0,0,0,0,0,0,0,0,0,0,0.0000,264252,260000,4252,0,0,,0,0,0,07OCT2018:10:58:41,02NOV2018:00:02:30,0,6,3,20181102
2630303,10263739,TQYJK20181007bZZ4TJ8ci6,,120000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:12:23:26,,1,0,0,3534,122964,120000,2964,0,0,0,0,0,0,0,0,0,0,0.0000,122964,120000,2964,0,0,,0,0,0,07OCT2018:12:23:26,02NOV2018:00:02:31,0,1,3,20181102
2630443,104007416,TQYJK20181007tx1R20755g,,150000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:13:06:28,,1,0,0,4418,153705,150000,3705,0,0,0,0,0,0,0,0,0,0,0.0000,153705,150000,3705,0,0,,0,0,0,07OCT2018:13:06:28,02NOV2018:00:02:32,0,1,3,20181102
2630556,103376190,TQYJK201810079o079dNYy2,,120000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:13:36:36,,1,0,0,2340,121963,120000,1963,0,0,0,0,0,325,10,325,9,50000,0.0650,121963,120000,1963,0,0,,0,0,0,07OCT2018:13:36:36,02NOV2018:00:02:29,0,1,3,20181102
2630563,100798495,TQYJK2018100729952mxW2c,,110000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:13:38:23,,1,0,0,3240,112717,110000,2717,0,0,0,0,0,0,0,0,0,0,0.0000,112717,110000,2717,0,0,,0,0,0,07OCT2018:13:38:23,02NOV2018:00:02:29,0,1,3,20181102
2630569,100188927,TQYJK20181007i1897611vb,,140000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:13:39:51,,1,0,0,4123,143458,140000,3458,0,0,0,0,0,0,0,0,0,0,0.0000,143458,140000,3458,0,0,,0,0,0,07OCT2018:13:39:51,02NOV2018:00:02:29,0,1,3,20181102
2630586,103376190,TQYJK201810075y4xTX27m3,,70000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:13:48:15,,1,0,0,1365,71145,70000,1145,0,0,0,0,0,0,0,0,0,0,0.0000,71145,70000,1145,0,0,,0,0,0,07OCT2018:13:48:15,02NOV2018:00:02:29,0,1,3,20181102
2630596,104806967,TQYJK20181007R07dI0fB04,,200000,07OCT2018,0,0,1,0.0950,3,3,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:13:51:19,,1,0,0,11653,204940,200000,4940,0,0,0,0,0,0,0,0,0,0,0.0000,204940,200000,4940,0,0,,0,0,0,07OCT2018:13:51:19,02NOV2018:00:02:29,0,3,3,20181102
2630888,100917824,TQYJK20181007510W5xQ9zY,,200000,07OCT2018,0,0,2,0.0650,3,3,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:15:13:06,,1,0,0,7850,203271,200000,3271,0,0,0,0,0,0,0,0,0,0,0.0000,203271,200000,3271,0,0,,0,0,0,07OCT2018:15:13:06,02NOV2018:00:02:31,0,3,3,20181102
2630926,103691581,TQYJK20181007P7DNf6h679,,100000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:15:18:33,,1,0,0,1950,101635,100000,1635,0,0,0,0,0,0,0,0,0,0,0.0000,101635,100000,1635,0,0,,0,0,0,07OCT2018:15:18:33,02NOV2018:00:02:31,0,1,3,20181102
2630935,103439236,TQYJK20181007914bisGPhv,,140000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:15:20:17,,1,0,0,4123,143458,140000,3458,0,0,0,0,0,0,0,0,0,0,0.0000,143458,140000,3458,0,0,,0,0,0,07OCT2018:15:20:17,02NOV2018:00:02:31,0,1,3,20181102
2630959,104985986,TQYJK20181007c47619508D,,100000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:15:27:02,,1,0,0,1950,101635,100000,1635,0,0,0,0,0,0,0,0,0,0,0.0000,101635,100000,1635,0,0,,0,0,0,07OCT2018:15:27:02,02NOV2018:00:02:31,0,1,3,20181102
2630999,102923129,TQYJK201810079O442fZUsp,,70000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:15:39:58,,1,0,0,2062,71729,70000,1729,0,0,0,0,0,0,0,0,0,0,0.0000,71729,70000,1729,0,0,,0,0,0,07OCT2018:15:39:58,02NOV2018:00:02:31,0,1,3,20181102
2631045,100279664,TQYJK20181007w0fQ60mr64,,140000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:15:53:01,,1,0,0,2730,142290,140000,2290,0,0,0,0,0,0,0,0,0,0,0.0000,142290,140000,2290,0,0,,0,0,0,07OCT2018:15:53:01,02NOV2018:00:02:31,0,1,3,20181102
2631293,104611871,TQYJK201810071g1nR92120,,210000,07OCT2018,0,0,2,0.0650,3,6,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:16:59:09,,1,0,0,14563,213435,210000,3435,0,0,0,0,0,0,0,0,0,0,0.0000,213435,210000,3435,0,0,,0,0,0,07OCT2018:16:59:09,02NOV2018:00:02:32,0,6,3,20181102
2631634,102159387,TQYJK20181007ca0E3CfCe7,,130000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:17:41:22,,1,0,0,2535,132126,130000,2126,0,0,0,0,0,0,0,0,0,0,0.0000,132126,130000,2126,0,0,,0,0,0,07OCT2018:17:41:22,02NOV2018:00:02:30,0,1,3,20181102
2631747,101712944,TQYJK20181007U6X3v91f9m,,140000,07OCT2018,0,0,1,0.0950,3,1,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:18:24:10,,1,0,0,4123,143458,140000,3458,0,0,0,0,0,0,0,0,0,0,0.0000,143458,140000,3458,0,0,,0,0,0,07OCT2018:18:24:10,02NOV2018:00:02:30,0,1,3,20181102
2631818,100884675,TQYJK20181007P56cMfw2JN,,240000,07OCT2018,0,0,2,0.0650,3,6,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:18:50:00,,1,0,0,16644,243925,240000,3925,0,0,0,0,0,0,0,0,0,0,0.0000,243925,240000,3925,0,0,,0,0,0,07OCT2018:18:50:00,02NOV2018:00:02:31,0,6,3,20181102
2631899,100242148,TQYJK20181007957LK50O7S,,430000,07OCT2018,0,0,1,0.0950,3,3,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:19:14:42,,1,0,0,25055,440621,430000,10621,0,0,0,0,0,0,0,0,0,0,0.0000,440621,430000,10621,0,0,,0,0,0,07OCT2018:19:14:42,02NOV2018:00:02:31,0,3,3,20181102
2631954,100334431,TQYJK20181007Z1g905ho86,,110000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:19:36:19,,1,0,0,2145,111799,110000,1799,0,0,0,0,0,0,0,0,0,0,0.0000,111799,110000,1799,0,0,,0,0,0,07OCT2018:19:36:19,02NOV2018:00:02:31,0,1,3,20181102
2632113,100069950,TQYJK20181007Kpw3513r5o,,90000,07OCT2018,0,0,2,0.0650,3,1,0,07NOV2018,0,1,0,0,C002,420003,07OCT2018:20:51:06,,1,0,0,1755,91472,90000,1472,0,0,0,0,0,0,0,0,0,0,0.0000,91472,90000,1472,0,0,,0,0,0,07OCT2018:20:51:06,02NOV2018:00:02:32,0,1,3,20181102
2632115,105123446,TQYJK201810072047629w81,,160000,07OCT2018,0,0,1,0.0950,3,3,0,07NOV2018,0,1,0,0,C001,420002,07OCT2018:20:51:55,,1,0,0,9323,163952,160000,3952,0,0,0,0,0,0,0,0,0,0,0.0000,163952,160000,3952,0,0,,0,0,0,07OCT2018:20:51:55,02NOV2018:00:02:32,0,3,3,20181102
2635340,103382507,TQYJK20181008V28Dx7w6pT,,100000,08OCT2018,0,0,2,0.0650,3,1,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:00:10:53,,1,0,0,1950,101573,100000,1573,0,0,0,0,0,0,0,0,0,0,0.0000,101573,100000,1573,0,0,,0,0,0,08OCT2018:00:10:53,02NOV2018:00:02:29,0,1,3,20181102
2636102,102486725,TQYJK20181008R1077b98u1,,130000,08OCT2018,0,0,2,0.0650,3,1,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:08:04:01,,1,0,0,2535,132044,130000,2044,0,0,0,0,0,0,0,0,0,0,0.0000,132044,130000,2044,0,0,,0,0,0,08OCT2018:08:04:01,02NOV2018:00:02:30,0,1,3,20181102
2636210,103333738,TQYJK20181008d5SS91076X,,160000,08OCT2018,0,0,2,0.0650,3,3,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:08:23:13,,1,0,0,6280,162516,160000,2516,0,0,0,0,0,0,0,0,0,0,0.0000,162516,160000,2516,0,0,,0,0,0,08OCT2018:08:23:13,02NOV2018:00:02:31,0,3,3,20181102
2636245,10018902,TQYJK201810085eSxg658d7,,90000,08OCT2018,0,0,1,0.0650,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:08:37:28,,1,0,0,1814,91463,90000,1463,0,0,0,0,0,0,0,0,0,0,0.0000,91463,90000,1463,0,0,,0,0,0,08OCT2018:08:37:28,02NOV2018:00:02:31,0,1,3,20181102
2636266,10058800,TQYJK20181008v867Wxv8Aj,,500000,08OCT2018,0,0,2,0.0650,3,3,3,08JAN2019,0,2,0,0,C002,420003,12OCT2018:12:28:51,,1,519626,0,19626,519626,500000,1258,0,0,0,18368,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,08OCT2018:08:43:10,12OCT2018:00:03:47,0,3,3,20181102
2636269,102625163,TQYJK20181008004PP47f82,,120000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:08:45:25,,1,0,0,3534,122850,120000,2850,0,0,0,0,0,238,5,238,9,50000,0.0950,122850,120000,2850,0,0,,0,0,0,08OCT2018:08:45:25,02NOV2018:00:02:31,0,1,3,20181102
2636291,10437356,TQYJK20181008CYmfgd7sbi,,110000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:08:52:17,,1,0,0,3240,112613,110000,2613,0,0,0,0,0,0,0,0,0,0,0.0000,112613,110000,2613,0,0,,0,0,0,08OCT2018:08:52:17,02NOV2018:00:02:31,0,1,3,20181102
2636306,1043927,TQYJK20181008846N45IiV5,,150000,08OCT2018,0,0,2,0.0500,3,12,0,08NOV2018,0,1,0,0,C006,420005,08OCT2018:08:54:52,,1,0,0,15240,151875,150000,1875,0,0,0,0,0,0,0,0,0,0,0.0000,151875,150000,1875,0,0,,0,0,0,08OCT2018:08:54:52,02NOV2018:00:02:31,0,12,3,20181102
2636535,101982948,TQYJK201810086897jy3796,,440000,08OCT2018,0,0,2,0.0650,3,3,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:09:32:18,,1,0,0,17270,446919,440000,6919,0,0,0,0,0,0,0,0,0,0,0.0000,446919,440000,6919,0,0,,0,0,0,08OCT2018:09:32:18,02NOV2018:00:02:32,0,3,3,20181102
2636641,103097753,TQYJK20181008i639usDBZ7,,150000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:09:51:08,,1,0,0,4418,153563,150000,3563,0,0,0,0,0,0,0,0,0,0,0.0000,153563,150000,3563,0,0,,0,0,0,08OCT2018:09:51:08,02NOV2018:00:02:32,0,1,3,20181102
2636751,102709164,TQYJK20181008Lf868tq652,,50000,08OCT2018,0,0,1,0.0650,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:10:13:21,,1,0,0,1008,50813,50000,813,0,0,0,0,0,0,0,0,0,0,0.0000,50813,50000,813,0,0,,0,0,0,08OCT2018:10:13:21,02NOV2018:00:02:33,0,1,3,20181102
2636778,100166623,TQYJK20181008vRo1U78H0M,,130000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:10:17:56,,1,0,0,3829,133088,130000,3088,0,0,0,0,0,0,0,0,0,0,0.0000,133088,130000,3088,0,0,,0,0,0,08OCT2018:10:17:56,02NOV2018:00:02:33,0,1,3,20181102
2637056,101663015,TQYJK201810089705N6tF83,,190000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:11:15:39,,1,0,0,5596,194513,190000,4513,0,0,0,0,0,0,0,0,0,0,0.0000,194513,190000,4513,0,0,,0,0,0,08OCT2018:11:15:39,02NOV2018:00:02:33,0,1,3,20181102
2637369,104989017,TQYJK20181008a0r376pu7R,,670000,08OCT2018,0,0,2,0.0500,3,12,0,08NOV2018,0,5,0,0,C006,420005,08OCT2018:12:25:05,,1,0,0,68075,670000,670000,0,0,0,0,0,0,0,0,0,0,0,0.0000,670000,670000,0,0,0,,0,0,0,08OCT2018:12:21:19,08OCT2018:12:25:05,0,12,3,20181102
2637739,104283532,TQYJK201810089k8e8334I3,,340000,08OCT2018,0,0,2,0.0650,3,6,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:14:04:55,,1,0,0,23579,345347,340000,5347,0,0,0,0,0,325,10,325,9,50000,0.0650,345347,340000,5347,0,0,,0,0,0,08OCT2018:14:04:55,02NOV2018:00:02:33,0,6,3,20181102
2637841,100759902,TQYJK201810085mB0Ca301B,,390000,08OCT2018,0,0,1,0.0950,3,3,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:14:23:38,,1,0,0,22725,399263,390000,9263,0,0,0,0,0,0,0,0,0,0,0.0000,399263,390000,9263,0,0,,0,0,0,08OCT2018:14:23:38,02NOV2018:00:02:33,0,3,3,20181102
2637966,102922913,TQYJK201810086CT5zXP019,,250000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:14:51:07,,1,0,0,7363,255938,250000,5938,0,0,0,0,0,0,0,0,0,0,0.0000,255938,250000,5938,0,0,,0,0,0,08OCT2018:14:51:07,02NOV2018:00:02:34,0,1,3,20181102
2638225,102330454,TQYJK201810083Fvffh5X55,,300000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,5,0,0,C001,420002,09OCT2018:09:53:38,,1,0,0,8835,300285,300000,285,0,0,0,0,0,0,0,0,0,0,0.0000,300285,300000,285,0,0,,0,0,0,08OCT2018:15:37:47,09OCT2018:09:53:38,0,1,3,20181102
2638250,104581675,TQYJK20181008q3F6MO54V0,,270000,08OCT2018,0,0,1,0.0650,3,3,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:15:43:03,,1,0,0,10765,274388,270000,4388,0,0,0,0,0,0,0,0,0,0,0.0000,274388,270000,4388,0,0,,0,0,0,08OCT2018:15:43:03,02NOV2018:00:02:35,0,3,3,20181102
2638268,102735262,TQYJK20181008O9Mwmi4pSW,,110000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:15:45:31,,1,0,0,3240,112613,110000,2613,0,0,0,0,0,0,0,0,0,0,0.0000,112613,110000,2613,0,0,,0,0,0,08OCT2018:15:45:31,02NOV2018:00:02:35,0,1,3,20181102
2638392,100014984,TQYJK20181008T58C8iPcrk,,240000,08OCT2018,0,0,2,0.0650,3,6,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:16:10:02,,1,0,0,16644,243774,240000,3774,0,0,0,0,0,0,0,0,0,0,0.0000,243774,240000,3774,0,0,,0,0,0,08OCT2018:16:10:02,02NOV2018:00:02:35,0,6,3,20181102
2638596,104560064,TQYJK201810080MdZ2pZ989,,130000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:16:46:32,,1,0,0,3829,133088,130000,3088,0,0,0,0,0,0,0,0,0,0,0.0000,133088,130000,3088,0,0,,0,0,0,08OCT2018:16:46:32,02NOV2018:00:02:36,0,1,3,20181102
2638618,100185140,TQYJK20181008Pl9735oGX1,,120000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:16:53:23,,1,0,0,3534,122850,120000,2850,0,0,0,0,0,0,0,0,0,0,0.0000,122850,120000,2850,0,0,,0,0,0,08OCT2018:16:53:23,02NOV2018:00:02:36,0,1,3,20181102
2638917,104344356,TQYJK201810084y64Sa3Fm3,,300000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:17:30:20,,1,0,0,8835,307125,300000,7125,0,0,0,0,0,0,0,0,0,0,0.0000,307125,300000,7125,0,0,,0,0,0,08OCT2018:17:30:20,02NOV2018:00:02:33,0,1,3,20181102
2639105,100747046,TQYJK20181008z1J9Q4K4fC,,200000,08OCT2018,0,0,2,0.0650,3,3,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:18:06:08,,1,0,0,7850,203145,200000,3145,0,0,0,0,0,0,0,0,0,0,0.0000,203145,200000,3145,0,0,,0,0,0,08OCT2018:18:06:08,02NOV2018:00:02:34,0,3,3,20181102
2639111,104218177,TQYJK20181008O4TbA53F58,,230000,08OCT2018,0,0,2,0.0650,3,6,0,08NOV2018,0,1,0,0,C002,420003,08OCT2018:18:08:27,,1,0,0,15949,233617,230000,3617,0,0,0,0,0,0,0,0,0,0,0.0000,233617,230000,3617,0,0,,0,0,0,08OCT2018:18:08:27,02NOV2018:00:02:34,0,6,3,20181102
2639251,100783085,TQYJK2018100884R1G122D7,,130000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:18:52:02,,1,0,0,3829,133088,130000,3088,0,0,0,0,0,0,0,0,0,0,0.0000,133088,130000,3088,0,0,,0,0,0,08OCT2018:18:52:02,02NOV2018:00:02:35,0,1,3,20181102
2639288,101031370,TQYJK20181008s48fM6v38W,,130000,08OCT2018,0,0,1,0.0950,3,1,0,08NOV2018,0,1,0,0,C001,420002,08OCT2018:19:04:43,,1,0,0,3829,133088,130000,3088,0,0,0,0,0,0,0,0,0,0,0.0000,133088,130000,3088,0,0,,0,0,0,08OCT2018:19:04:43,02NOV2018:00:02:35,0,1,3,20181102
